日期,淨尖峰供電能力(MW),尖峰負載(MW),備轉容量(MW),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,林口#1,林口#2,台中#1,台中#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,興達#1,興達#2,興達#3,興達#4,大林#1,大林#2,和平#1,和平#2,麥寮#1,麥寮#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),國光 #1,新桃#1,星彰#1,星元#1,嘉惠#1,豐德(#1-#2),協和 (#1-#4),大林(#3-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,水里,其他小水力,風力發電,太陽能發電
20180929,30986,26812,4174,15.57,303.753,287.759,0,0,97.6,97.7,93.8,93.8,68.2,65.3,49.9,0,52,52.1,52.8,52.2,52.3,51.4,48.2,52.8,47.8,47.9,52.3,53.1,75.6,76.6,60.2,60.3,32.8,52,52.5,47.1,215.1,165,80,95.8,0,39.7,46.9,59.9,46.5,0,0,46.3,26,,0,12.5,3.4,4.7,6.6,5.4,4.9,4,5.1,1.9,15.4,50.5,5.6,3.1,2.7,3,0.5,36.2,26.7,0.1
20180930,29571,25505,4066,15.94,283.926,268.976,0,0,97.8,94.9,93.7,93.8,76,76,52.5,0,51.9,51.4,52.8,52.2,52,51.4,47.8,52.7,47.9,47.8,52.1,52.4,75.8,76.4,46.4,42.5,25.1,47.3,52.5,45.9,198,203.4,70,64.4,0,0,46.7,0,0,52.4,0,49.6,26.4,,0,12.2,3.3,6.1,6.6,5.5,4.9,4,4.9,1.8,28.1,49.2,5.6,2.9,4.1,2.2,0.5,27.9,33.7,0
20181001,33805,30707,3098,10.09,351.846,290.97,0,0,97.6,97.5,93.9,93.8,22.3,24.4,52.9,0,51.8,52,52.7,52.3,52.2,48.7,48.2,52.7,43.8,47.7,52.4,52.4,75.7,76.4,60.1,60.1,0,56.9,57.2,86.1,349.9,202.7,106.7,105.7,0,45.7,44.8,60.2,50.3,51.8,66.4,98.4,26.2,,0,11.9,0,2.5,3.7,3,1.9,0.5,3.4,0.9,15.4,48.9,5,2.7,2.3,3.7,0.3,33.5,49.5,90.6
20181002,34108,30992,3116,10.05,359.01,296.896,0,0,97.7,97.6,93.8,93.8,75.6,75.8,52.9,0,51.7,51.4,52.7,52.2,52.6,48.1,48,52.7,47.7,47.3,52.3,52.8,75.6,76.5,60.1,60.1,0,56.8,57.2,101.6,262.3,205.1,110.3,107.6,0,46.1,45.9,60.1,50.7,52.4,68.3,49.2,26.3,,0,12,3.6,4.3,4.9,3.8,2.9,0.5,1.9,0.5,14.8,49.8,5,2.5,3.8,2.8,0.3,33,50.4,100.5
20181003,33579,30579,3000,9.81,356.281,294.639,0,0,97.8,97.7,93.8,93.9,75.8,75.8,52.7,0,51.9,51.5,52.6,52.3,52.5,48.2,48.2,52.7,47.8,43.3,46.2,52.6,75.6,76.6,60.2,60.1,0,56.8,57.2,98.4,261.2,149.2,116.3,99.6,0,45.9,46.2,60.1,50.6,52.2,68.7,98.8,26.2,,0,12,0,2.5,2.1,1.9,1.7,0.5,1.7,0.4,16.3,54.4,4.9,2.4,3.8,3.5,0.3,33.1,50.8,97.1
20181004,33134,29852,3282,10.99,351.454,290.646,0,0,97.5,97.6,93.9,93.8,75.7,75.7,52.7,0,52,51.8,53.3,52.3,52.5,51.9,49.5,52.7,47.3,47.2,50.3,50.1,66.4,76.3,60.2,60.2,0,56.9,57.1,102.2,203.6,129.7,115.1,92.8,0,39.5,47.9,60.1,51,52.6,65.9,98.8,26.1,,0,11.5,2.7,2.3,4.6,3.8,3.4,0.5,4.8,1.5,16.1,37.3,4.9,2.4,2.1,2.3,0,32.2,42.1,119.2
20181005,32771,30375,2396,7.89,353.136,292.038,0,0,97.8,97.7,93.8,93.8,75.8,75.7,52.7,0,51.9,51.7,53.5,52.2,52.5,51.7,49.4,52.7,42.9,42.9,47.2,47.2,75.6,76.5,60.1,60.2,0,56.8,57.1,98.7,224.5,154.1,122.7,107.6,0,66.4,46.1,60.1,50.8,52.5,68.6,98,26.1,,0,11.5,3.3,3.2,4.6,3.7,3.2,0.5,4.8,1.8,28.6,52.5,1.9,2.3,3,3.5,0,27.4,6,103.8
20181006,29802,27097,2705,9.98,329.47,272.466,0,0,97.7,97.7,93.8,93.8,63.9,55.7,52.6,0,52,51.8,52.9,52.6,52.7,51.7,49,52.8,47.6,47.8,48.8,52.2,75.3,76.4,0,56.9,0,56.9,52.2,48.4,188.4,148.3,144.1,102.2,29.1,46.1,46.6,0,51.1,53.1,68.6,49.5,26.2,,0,11.5,0,3,4.1,3.4,2.6,0.5,2.6,1,30.2,65,5.6,2.3,3,3.7,0,28.8,21,0
20181007,28580,25871,2709,10.47,310.399,256.694,0,0,97.9,97.7,93.8,93.9,63.2,27.2,52.8,0,9.9,52.1,53,52.6,52.6,51.7,49.2,52.7,47.7,47.9,52.3,47.2,75.2,76.3,0,56.9,0,56.8,52.2,50,194.2,158.7,159.7,103.9,29.4,0,47.1,0,0,52.9,0,100.3,26.2,,0,11.5,3.4,2.9,4.1,3.4,2.8,0.5,2.5,0.9,39.2,66.2,5.4,2.3,3.5,4,0,30.9,35,0
20181008,33848,30873,2975,9.64,354.458,293.13,0,0,97.9,97.8,93.7,93.8,56.6,56.4,52.9,0,51.9,51.9,53,52.5,52.6,51.7,49.6,52.8,30.1,37.9,37.7,37.9,69.5,76.5,60.1,60.2,0,56.9,57.1,118.1,261.4,199.1,155.2,98.6,59.6,46,46.9,60.1,50.9,52.4,68,98.7,26.2,,0,10.9,3.3,3.2,4.1,3.3,2.8,0.5,3.3,1,26.1,53.1,5,2.1,3.5,2.5,0,31.6,40,25.8
20181009,34236,31288,2948,9.42,365.03,301.873,0,0,97.6,97.5,93.7,93.8,60.5,56.4,52.6,0,52,51.7,52.8,52.5,52.4,51.7,49.5,48,30.1,47.6,52.5,52.5,60.2,76.3,59.8,60,0,56.7,57.1,121.7,221.2,210.7,140.4,96.5,92.3,39.7,46.3,61.1,50.8,48,66.5,99.4,26.2,,0,12.1,3.4,2.9,3.7,3.3,2.8,0.5,2,0.5,29.1,49.2,4.5,0,3.4,2.6,0,34.2,28.1,78.4
20181010,30005,27562,2443,8.86,333.921,276.148,0,0,56.3,97.8,93.9,93.8,56.7,56.4,52.7,0,52,51.6,19.5,52.4,52.4,51.4,49.9,52.7,30.2,47.8,52.2,52.8,75.5,76.4,56.3,56.4,0,56.8,57.1,45.3,257,182.3,144.4,102.6,48.6,0,47.5,0,51.2,53,0,100.3,26.2,,0,12.4,3.7,8.7,4.1,3.2,2.6,0.5,3.4,1.1,37.6,54.2,5.5,0.1,3.6,2.5,0,31.6,41.3,0
20181011,33013,29875,3138,10.5,350.095,289.523,0,0,0,97.6,93.9,93.9,75.9,28.6,52.2,0,49.8,50.2,51.2,50.5,50.6,50.6,48.2,50.8,30.6,42.9,46.3,46.6,75.3,76.4,59.8,60.1,0,56.9,57.2,97.5,259.7,192.2,136.6,104.5,87.8,45.6,47.8,60.1,50.8,52.7,48,98.7,26.3,,0.1,12.1,3.4,2.3,4.1,3.3,2.6,0.5,2.7,1.3,15.1,43.7,4.1,0,2.1,2.5,0.1,32.5,51.9,71.8
20181012,32928,29172,3756,12.88,344.462,284.865,0,0,0,97.9,94,94,75.9,75.7,43.1,0,43.2,43,43.9,43.7,44,48.6,44.1,42.9,30.7,37.9,42.3,42.6,44.4,76.5,60,60.2,0,56.9,57.2,97.1,273.7,181.5,152.3,97,90,46.1,47.7,60.1,52.1,53.9,48,101.3,26.3,,0,11,3.8,7,4,3.4,2.8,0.5,5.7,2.1,28.3,50.7,5.6,0,2.2,2.5,0.4,36.1,36.6,9
20181013,29462,26162,3300,12.62,315.851,261.204,0,0,0,98,94,94,69.3,75.5,52.7,0,52,51.7,53.2,52.4,47.7,48.5,47.5,48.1,30.7,19,42.2,42.3,73.1,76.4,60.1,60.1,0,56.9,57.1,41.8,197.7,195.2,141.8,101,38.5,41.1,47.1,0,47.7,49.1,0,93.6,26.1,,0,10.9,3.6,3.9,4.1,3.3,2.7,0.5,2.7,0.8,17,44.8,5.6,0.2,3.9,3.3,0.4,29.2,20.7,0
20181014,28187,25687,2500,9.73,304.174,251.547,0,0,0,98.1,93.8,93.9,57.2,75.5,52.7,0,51.8,51.6,53.2,52.5,52.4,51.9,49.3,53,31.1,45.3,51.4,52.7,75.3,0,55.5,56.4,0,56.9,57.2,44.2,211.6,200.8,152.5,106.7,30.7,0,46.5,0,51.2,53,0,50.7,26.1,,0,10.8,3.2,1.8,4.1,3.3,2.7,0.5,2.5,0.8,31.2,77.9,5.6,0,3.5,4,0.4,27.2,15,0
20181015,33621,30538,3083,10.09,351.048,290.31,0,0,0,97.9,93.9,93.9,75.6,75.7,52.6,0,51.8,51.9,53,52.5,52.2,51.7,49.1,53,30.9,35.1,52,42.4,75.6,0,60,60.1,0,56.9,57.2,91.2,365.1,207.8,155.6,107,37.9,46.1,45.9,60.1,50.9,52.7,48.6,98.3,26.1,,0,11.4,3.2,2.9,4.1,3.3,2.7,0.5,2.2,1.4,15.3,62.4,5.6,0,2.9,2.8,0,28.4,36.6,79.8
20181016,33855,31462,2393,7.6,363.656,300.737,0,0,0,97.8,93.9,93.9,75.7,75.5,52.6,0,51.9,51.6,53.1,52.5,52.3,51.7,49,53,30.8,47.9,52.4,52.7,75.3,0,60.1,60.1,0,57,57.2,91.6,360.5,205.7,139.3,93,93.6,46.1,46.2,60.1,51,52.8,48.6,98.6,37.9,,4,11.7,3.7,4,4.4,3.6,3.3,0.5,3.3,1.7,25.7,49.8,5.6,0,2.8,2.7,0,28.7,13.7,112
20181017,32748,30079,2669,8.87,354.408,293.09,0,0,0,97.8,93.9,93.8,75.7,75.7,46.5,0,45,45.5,46.2,45.8,45.8,48.2,46.4,45,31,46.3,45.2,42.3,75.6,0,60.1,60.1,0,56.9,57.2,85.9,357.8,201,131.1,103.8,79.5,46.1,47.2,60.1,51.2,53.2,48.6,99.9,35,,3,11.6,3.5,3.3,4.5,3.7,2.9,0.5,2.1,1,25.3,20.4,5.6,0,2.6,2.6,0,33.3,39.1,76.8
20181018,32871,30097,2774,9.22,352.926,291.864,0,0,0,97.8,94,93.9,75.8,75.7,43.4,0,42.3,43.1,44,43.3,43.9,48.6,43.6,43.2,30.7,42.9,47.2,47.2,75.3,0,60.1,60.1,0,56.9,57.2,91.9,312.5,203.6,145.7,102.9,93.4,46.1,45.8,60.1,50.9,52.7,48.6,99.8,30.3,,0,11.6,3.5,3.3,4.5,3.6,2.7,0.5,4.3,1.6,9.4,44.3,5.5,0,1,0,0,34,45.3,117.3
20181019,32840,29952,2888,9.64,350.484,289.844,0,0,0,97.7,94,93.9,75.8,75.8,52.7,0,51.3,50.6,52.4,43.2,51.6,0,48.6,52.2,30.9,47.4,47,46.9,75.2,0,60.1,60.2,0,56.8,57.2,94.8,339.1,194.9,125.8,99.3,93.6,44.4,47.3,60.1,50.8,52.9,48.7,100.1,27.7,,1.7,11.4,3,2.5,4.3,3.5,2.7,0.5,1.7,0.5,12.5,39.3,5.5,0,2.6,2,0,34.3,37.6,85.1
20181020,29354,26206,3148,12.01,319.19,263.965,0,0,0,97.9,94.1,93.9,48.9,56.4,53,0,37.3,28.8,43.9,43.3,43.4,0,39.6,38.3,30.9,37.9,38.4,37.9,75.6,0,60.1,60.2,0,42.4,57.1,45.6,353,151,159,95.4,30.7,46.1,47.1,60.1,51.6,53.9,48.6,51,27.6,,0,11.4,3.3,4.4,4.4,3.5,2.8,0.5,2.8,1,39.2,49,5.5,2.1,2.3,2.5,0,34.2,33.3,0
20181021,28143,25377,2766,10.9,301.962,249.718,0,0,0,97.9,94,93.9,37.3,75.4,52.6,0,45.2,45.3,45.5,44.7,47,0,46.6,47.5,30.5,47.5,51.5,51.8,75.6,0,53.4,56.5,0,42.4,57.1,44.2,348.5,156.5,135.8,105.8,93.6,0,46.5,0,0,53.7,0,75.7,28.8,,0,10.8,4.6,6.2,4.9,3.8,3.1,0.5,3.3,1.1,29.2,61.9,4.7,2,2.8,3.1,0,29.9,9,0
20181022,32588,30240,2348,7.77,346.347,286.423,0,0,0,97.6,93.9,94,72.7,75.5,52.9,0,47,47,48.2,47.6,47.3,0,46.6,47.6,30.6,42.8,42.4,42.2,75.7,56.3,60.1,55.6,0,56.7,57.3,95.4,323.7,205.5,140.5,107,92.2,46.1,45.1,59.9,0,53.7,48.7,98.6,99.4,,0,11.2,3.2,3.4,4.8,3.8,2.9,0.5,4.1,1.6,14.6,62.7,5.6,1.9,2.8,2.5,0,33.9,4,84.3
20181023,32530,30450,2080,6.83,357.445,295.601,0,0,0,97.8,93.8,94,75.8,75.5,52.2,0,47.1,47.5,48.3,47.7,49.4,0,49.2,52.9,30.9,42.2,47.4,47.1,75.6,76.6,60.3,60.2,0,56.8,57.1,95.5,322.4,208,143.1,105.4,86.6,46.1,46.7,59.9,0,53.2,45.4,99.1,97,,0,11.2,3.4,4.7,4.8,3.8,3,0,4.1,2,17.9,70.2,5.5,1.8,3,2.5,0,28.1,40.9,16.6
20181024,32800,30549,2251,7.37,357.468,295.62,0,0,0,97.8,93.9,94,75.7,75.5,52.2,0,51.9,51.8,48.2,47.6,47.6,0,48,48.1,43.8,39.9,47.2,37.5,75.6,76.5,60.1,60,0,56.8,57.1,88.2,318.9,203.7,140.5,105.7,83.7,46.1,45.8,59.9,0,52.8,45.5,98.4,100.8,,0,11.4,3.5,5.1,4.9,3.9,3.1,0,4.3,2,30.5,31.9,5.5,1.7,2.5,2.5,0,25.9,39.2,77.2
20181025,33145,31029,2116,6.82,360.218,297.895,0,0,0,97.7,93.9,93.9,75.7,75.6,52.1,0,49,49.3,52.3,51.5,51.5,0,49.8,52.1,44.4,37.7,42.1,42.3,75.6,76.6,59.9,60.1,0,56.7,57.2,89.4,365.6,196.6,146,101.7,84.7,45.9,45.3,59.9,0,52.7,48.6,98.8,85.5,,4.1,11.2,3.7,4.3,4.3,3.3,2.5,0.5,3.8,1.9,37.9,35.3,5.5,1.7,3.6,2.5,0,27.7,11.6,86
20181026,33166,31014,2152,6.94,358.892,296.798,0,0,0,97.7,94,94,75.6,75.6,51.7,0,47.1,47.4,49,48.5,51.3,0,48.6,52.1,47.9,31,47.2,29.5,75.6,76.6,59.8,60.1,0,56.8,57.2,93.7,388.8,209.9,158.8,101,80.8,46.1,45.4,60,0,53,48.6,98,67.2,,0,11.1,3,6.2,5.3,5.2,4.2,0.5,6.6,3,16.9,49.1,4.8,2,2.7,3,0,27.7,3.3,98
20181027,28843,25586,3257,12.73,314.868,260.391,0,0,0,97.8,94.3,94.2,75.7,75.6,52.9,0,47.3,47.3,48.5,47.3,47.7,0,49.8,0,47.8,31,42.4,29.9,75.6,76.6,55.5,0,0,56.9,57.1,46.7,329.2,200.1,106.7,95.4,30.7,0,47.4,59.9,0,52.3,0,75.6,26.2,,0,9.5,3.8,5.5,6.7,5,4.1,0.5,0,0,19.7,68.9,3.4,1.9,1.5,0.4,0.6,22.2,44.6,0
20181028,27404,24289,3115,12.83,288.489,238.576,0,0,0,97.9,94.1,94.2,66.8,68.6,52,0,50.5,50.3,51.5,50.4,50.8,0,47.8,18.5,47.6,29.1,37.6,29.7,75.7,76.6,55.3,0,0,42.4,52.2,42.9,304,129.9,102.9,88.9,48,0,47.2,0,52.3,0,0,102.5,26.4,,0,10.6,3.2,4.8,7.7,6.9,4.1,0.5,0,0,34.5,78.9,3.1,1.8,1.3,2.5,0.4,16.1,34.3,0
20181029,31551,28439,3112,10.94,325.975,269.576,0,0,0,98,94.2,94.2,72.4,75.6,44.6,0,45.8,45.8,47.1,45.9,45.4,0,46.8,46.2,47.8,26,38.3,36.6,75.8,58.5,60.2,58.1,0,56.8,57.2,109.3,313.4,190.4,114.9,105.9,30.7,46.1,46.1,59.9,25.2,52.7,45.5,99.3,26.4,,0,9.4,4,4.8,3.5,4,4,0.5,0,0,28.9,57.9,0,1.8,1.6,1.8,0.6,23.3,51.3,18.8
20181030,31630,29073,2557,8.8,339.912,281.101,0,0,0,98.2,94.2,94.2,75.7,75.6,53,0,51.2,50.7,52.6,51.7,47.8,0,48,48.1,43.3,26.6,40.5,37.3,75.8,58.4,60.2,60.1,0,56.9,57.2,108.7,300.2,198.6,116.2,105.6,33,46.1,46.1,59.9,51.2,52.6,48.7,99.3,28.7,,0,10.8,4,3.4,4.6,3.4,2.6,0.5,4.1,0,33.8,78.2,1.1,1.7,1.7,2.5,0.6,20.4,46.8,12.7
20181031,31822,29060,2762,9.51,341.147,282.123,0,0,0,98.3,94.2,94.2,75.7,75.6,52.7,0,52.2,52,52.6,51.8,52,0,49.8,52.6,40.9,28.2,35.4,37.4,75.8,58.4,60.2,60.2,0,56.9,57.2,108.3,317.6,204.6,112,104.5,63.2,46.1,47.9,59.9,51,52.5,48.7,99.3,25.9,,0,10.7,3.8,3.9,3.8,2.8,2.3,0.5,0,0,15.5,54,3.2,1.9,1.3,1.8,0.5,21.5,41.7,3
20181101,31141,28605,2536,8.87,338.427,264.171,0,0,0,98.3,94.4,94.3,75.7,75.6,52.7,0,51.9,52.1,48.6,51.7,51.7,0,49,53,42,28.1,52.4,37.3,75.8,42.4,60.1,60.4,0,56.8,57.2,106.8,295.1,170.8,117.6,96,56.9,42.5,47.7,60.1,52.4,54.1,46.9,102.6,27.3,,0,10.8,3.6,2.5,3.9,2.9,2.4,0.5,0,0,21.1,53.2,4.2,2,1.6,2.5,0.7,23,47.7,0.1
20181102,31246,28905,2341,8.1,341.673,266.706,0,0,0,98.3,94.2,94.2,75.6,75.5,52.7,0,47.2,47.4,48.6,47.4,47.7,0,48.6,48.1,43.9,28.5,47.1,37.4,75.7,76.6,60.2,60.2,0,56.9,57.2,107,303.7,188.8,126.4,101.2,48.6,46.1,46.9,60.1,52.1,53.8,45.4,101.5,26,,0,10.9,3.9,2.9,4.1,3.2,2.6,0.5,0,0,18,46.6,4.1,2.4,1.5,1.8,0.4,23.7,49.3,5.6
20181103,28411,26486,1925,7.27,318.748,248.811,0,0,0,98.3,94.2,94.1,75.6,75.6,43.4,0,42.5,43,44.3,43,42.6,0,37.8,37,44,28.6,42.3,32.6,66.8,76.6,59.6,60.2,0,48.9,57.2,43.6,300.6,170.3,128.4,93.6,74.4,46.1,46.9,0,51.9,0,48.5,98.9,25.5,,0,10.9,3.6,4.1,4.6,3.6,2.8,0.5,2.9,1.6,30.3,57.8,4.6,2.4,0.1,2.5,0,31,22.1,0
20181104,27519,25391,2128,8.38,302.451,236.09,0,0,0,98.2,94.2,94.1,75.6,75.7,47.8,0,47.2,47.6,48.7,47.3,47.6,0,47.8,48.1,44,29.1,47,37.6,75.1,76.6,55.9,56.5,0,0,52.2,44.8,296.8,178.5,159.7,94.2,50.5,0,46.7,0,0,0,0,99,26.4,,0,11,4,7.2,4.5,3.7,2.6,0.5,3.5,1.7,31,68.8,2.8,2.1,2.8,2.1,0,30.9,30.9,0
20181105,31977,29866,2111,7.07,345.595,269.766,0,0,0,98,94.1,94.1,75.6,75.7,52.7,0,47.4,47.5,48.6,47.4,51.8,0,48.4,51.8,44.3,33.1,42.3,42.3,75.4,56.8,60.3,60.2,0,0,57.2,57.9,312.1,201.1,184,106.7,89.4,46.1,46.2,60.1,51.5,53.4,48.6,96.9,66.9,,0,11.1,3.4,3.5,6.5,6.2,3.8,0.5,3.8,1.5,37.8,68.9,5,2,1,2.5,0,29.2,32.4,15.1
20181106,32894,30772,2122,6.9,360.612,281.488,0,0,0,97.8,94.2,94.1,75.7,75.4,49.7,0,48.3,48.4,49.5,48.4,49.3,0,49.2,49.9,44.3,33.1,42.2,42.2,75.7,76.4,59.8,60.2,0,0,57.2,108.8,314.2,201.6,165.1,105.6,91.6,46.1,44.8,60.1,51.5,53.6,48.1,72.9,121.9,,0,11.1,3.2,4.1,4.2,3.3,2.5,0.5,3.1,1.6,28.7,66.3,4.1,0,2.5,0.9,0,26.2,5.6,78.5
20181107,32912,30941,1971,6.37,363.293,283.582,0,0,0,97.9,94.2,94.1,75.6,75.4,47.9,0,47.3,47.4,48.4,47.5,47.3,0,47.8,48,47,35.8,49.3,42.4,75.6,76.3,59.9,60.2,0,0,57.1,90.7,345.2,214.7,185.4,106.6,91.6,46.1,46.2,60.1,51.7,53.6,48.6,49.1,151.5,,0.4,11.4,3.4,6,6,5.6,4.1,0.5,4.3,2.2,41.4,73.4,5.7,2.2,2.7,2.5,0,25.5,3.3,13.5
20181108,33332,31419,1913,6.09,366.131,285.797,0,0,0,97.8,94.1,94.1,74.1,54.7,48.2,0,47.6,48.1,48.5,47.9,47.6,0,48.2,48.6,47.6,33.3,43,38,75.7,76.5,59.8,60.2,0,0,57.2,94.6,343,214.6,186.6,106,91.6,46.1,45.4,60.1,51.4,53.2,48.6,48.3,168.8,,0,10.2,4.1,6.6,4.2,3.1,2.2,0.5,3.1,1.4,25.6,57.7,5.7,1.6,3,1,0,29.2,1.4,89.5
20181109,32402,30295,2107,6.96,358.827,280.095,0,0,0,98,94.1,94.1,75.7,75.4,50.7,0,37.8,50.3,51.3,50.7,50.3,0,50.3,48,42.9,34.1,45,38.4,75.6,76.5,59.8,60.2,0,0,57.2,94.4,321.7,207.9,173.9,106.2,91.6,46.1,45.9,60.1,51.4,52.6,48.6,48.6,91.7,,0,11.2,0,2.4,3.6,3.2,2.5,0.5,2,1.2,14.4,47.8,5.7,1.6,1.4,0.8,0,26.1,43.3,85.1
20181110,28820,26927,1893,7.03,325.954,254.435,0,0,0,98.1,94.4,94.3,75.6,75.5,52.9,0,48.5,48.4,52.8,52.1,51.8,0,50.1,51.8,46.7,34.1,46.9,33.1,75.6,0,59.8,60.1,0,0,57.1,43.6,312.5,205.6,166.5,95.6,91.7,46.1,0,60.2,51.7,53.4,0,0,76.6,,0,11.4,3.4,5.7,4.2,3.1,2.5,0.5,4.1,2.2,36.2,65.7,3,1.6,3.7,2.8,0,21.6,9,0
20181111,28100,25556,2544,9.95,306.277,239.076,0,0,0,98,94.4,94.3,75.6,75.5,49.8,0,51.6,51.5,52.6,52,51.9,0,48.9,51.8,47.6,46.8,52.3,48.4,75.6,76.5,56.4,56.5,0,0,52.3,41.7,297.6,196.4,148.4,91.5,91.6,0,0,0,51.9,53.3,0,0,38.7,,0,11,3.4,2.5,5.3,4.4,4,0.5,3.1,1.6,29.7,50.4,4.8,1.5,3.8,2.9,0,27.2,5.5,0
20181112,32053,29963,2090,6.98,346.089,270.152,0,0,0,97.9,94.3,94.2,75.6,75.6,52.6,0,46.4,49.2,52.3,52.1,50.9,0,47.6,47.9,47.7,33.5,47.1,37.5,75.7,76.3,60.1,60.2,0,0,57.4,94.4,363.5,206.9,171.6,106.9,91.6,46.1,0,60.1,51.3,52.6,48.7,49.6,114.7,,0,10.9,0,4.5,3.2,1.8,1,0.5,3.6,1.9,24.8,59.3,3.8,1.5,0,2.5,0,25.3,20.7,8.2
20181113,31552,29512,2040,6.91,351.067,274.039,0,0,0,97.9,94.3,94.2,75.6,75.4,52.9,0,52.3,51.9,52,52.1,47.4,0,47.9,48,43.9,38,47.2,42.3,75.6,72.9,60,60.2,0,0,57.1,94.3,301.4,207.4,168.9,98.1,91.6,46.1,0,60.1,51.4,52.6,48.6,48.6,66.7,,0,11.7,0,2.5,2.2,1.3,1,0.7,2.6,1.3,15.1,50,4.1,1.5,2.9,0,0,20.1,48.9,80.7
20181114,31446,29437,2009,6.83,348.102,271.723,0,0,0,97.8,94.4,94.3,75.7,75.7,52.7,0,52.2,52,52.1,52.1,51.4,0,47.7,48,43.6,37.9,49.2,42.2,75.8,76.5,60.2,60.3,0,0,57.2,99.5,282.9,202.9,184.6,107.1,91.6,46.1,0,60.1,51.5,53.1,48.7,49.4,93.3,,0,11.7,0,1.6,5.2,4.1,3,0.5,2.4,1.4,22.9,79.5,4.8,1.6,2.1,2.5,0,19.5,21.4,12.4
20181115,31899,29920,1979,6.61,352.424,275.097,0,0,0,98,94.3,94.2,75.7,75.6,52.8,0,52.1,51.7,52.1,52.1,51.2,0,47.6,47.9,41.9,38,42.3,42.4,75.8,75.4,60.1,60.3,0,0,57.2,98.6,328.2,207.5,162.5,100.9,91.6,46.1,0,60.1,51.5,52.8,48.6,48.9,97.4,,0,11.6,0,2.1,3.5,2.5,1.8,0.5,4.8,2.3,27.8,49.1,2.5,1.5,1.1,0,0,17.3,17.7,82.7
20181116,32064,29969,2095,6.99,354.826,276.972,0,0,0,97.9,94.3,94.2,76,75.6,52.5,0,49,51.8,48.3,47.7,52,0,47.8,47.9,42,33.6,47.2,37.4,75.7,76.4,60.2,60.2,0,0,57.2,97.5,340.3,198.7,173.5,99,91.6,46.1,0,60.2,51.4,52.7,48.7,48.8,121.2,,0,10.9,0,3.2,3,2.1,1.6,0.5,4.1,2.1,14.6,49.4,2.1,1.5,2.1,0,0,26.1,23.3,71.4
20181117,28499,26630,1869,7.02,323.609,252.605,0,0,0,98,94.3,94.2,75.7,75.7,52.2,0,52.2,51.7,52.5,51.8,51.9,0,47.7,47.8,42,47.5,52.4,52.1,75.6,76.4,0,57.4,0,0,57.2,41.1,259.6,188.2,176.3,95.3,91.6,68.9,0,60.1,0,53.7,45.4,46.9,26.3,,0,10.9,2.9,3.1,3,2.1,1.7,0.5,2.5,1.4,30.2,53.9,4.7,1.5,2.8,2.9,0,19.1,13,0
20181118,27488,25682,1806,7.03,306.913,239.572,0,0,0,97.9,94.1,94.1,75.7,75.6,52.6,0,52.1,51.4,52.6,51.8,50.3,0,47.7,47.8,47.4,46.6,52.4,52,75.7,76.4,0,55.4,0,0,57.1,38.7,275.3,187.5,186.8,107.7,91.6,22.7,0,0,0,53.9,0,49.8,45.6,,0,10.9,3,2.7,3.2,2.2,1.6,0.5,2.4,1.4,32.8,70.1,5.8,1.4,4,2.5,0,10.5,10,0
20181119,31121,29184,1937,6.64,340.579,265.852,0,0,0,98,94.2,94.2,75.7,75.7,52.7,0,52.1,51.6,52.5,51.8,51.9,0,47.9,47.8,42.2,33.9,46.7,37.4,75.8,76.4,59.9,60.1,0,0,57.2,109.5,269.4,212.7,180.7,98.8,90.9,67.4,0,60.1,51.2,53.8,66.5,48.7,59.6,,0,10.9,4.8,4.3,3,2,1.7,0.5,4.7,2.1,12.2,56,2,1.4,1.3,2.6,0,15,47.6,8
20181120,31650,29730,1920,6.46,348.496,272.032,0,0,0,97.9,94.3,94.3,75.7,75.6,52.1,0,52.1,51.5,52.5,51.3,51.6,0,48,47.8,42.1,36.6,44.2,38.3,75.8,76.4,60.2,60.2,0,0,57.2,108,295,186.7,187.1,105.1,85.2,92,0,59.9,51.8,53.4,68.7,49.7,66.8,,0,10.9,3.8,3.5,3.4,2.1,1.8,2,3.7,2.1,37.8,72.3,2.1,1.4,1.1,2.5,0,14.5,6.5,10
20181121,31958,30019,1939,6.46,353.98,276.312,0,0,0,97.9,94.2,94.1,75.7,75.6,47.9,0,52.1,47.3,52.2,51.3,51.6,0,47.7,47.8,40.9,37.9,44.3,39.4,75.8,73.7,60.2,60.1,0,0,57.2,101.6,303.4,193.2,186.2,93.6,85.7,92,0,60,51.6,52.9,68.7,49,100.3,,0,10.9,0,1.6,2.9,2,1.5,4,1.9,2.2,16.5,51.6,3.8,1.4,3.2,0,0,23.9,2.4,81.4
